Time (ps),RMSD (nm)
2800.0,0.062719494
2810.0,0.084368706
2820.0,0.059783593
2830.0,0.04648052
2840.0,0.0707877
2850.0,0.072839946
2860.0,0.06535658
2870.0,0.06761051
2880.0,0.084286064
2890.0,0.07457472
2900.0,0.063275345
2910.0,0.07127997
2920.0,0.06605661
2930.0,0.0902519
2940.0,0.08715751
2950.0,0.08191073
2960.0,0.060832143
2970.0,0.07156688
2980.0,0.085948884
2990.0,0.101821475
3000.0,0.06584935
3010.0,0.06760364
3020.0,0.0727516
3030.0,0.06500355
3040.0,0.06255944
3050.0,0.07777302
3060.0,0.091482535
3070.0,0.05701756
3080.0,0.085336715
3090.0,0.081748165
3100.0,0.060197324
3110.0,0.07316419
3120.0,0.07714384
3130.0,0.07239916
3140.0,0.056904655
3150.0,0.07170547
3160.0,0.073474355
3170.0,0.067497574
3180.0,0.068453744
3190.0,0.081527114
3200.0,0.05749334
3210.0,0.06758953
3220.0,0.0757014
3230.0,0.077138774
3240.0,0.067739144
3250.0,0.07188802
3260.0,0.081951916
3270.0,0.09098293
3280.0,0.08750109
3290.0,0.084131286
3300.0,0.077094376
3310.0,0.083902225
3320.0,0.07609382
3330.0,0.047723893
3340.0,0.0854109
3350.0,0.07911779
3360.0,0.06314459
3370.0,0.070055716
3380.0,0.0871634
3390.0,0.08010224
3400.0,0.097036295
3410.0,0.0733191
3420.0,0.08622129
3430.0,0.0632247
3440.0,0.08912917
3450.0,0.06515873
3460.0,0.07696422
3470.0,0.0734041
3480.0,0.0707877
3490.0,0.08313865
3500.0,0.085945465
3510.0,0.08169521
3520.0,0.08589139
3530.0,0.065964
3540.0,0.063086085
3550.0,0.0746347
3560.0,0.094712235
3570.0,0.08424282
3580.0,0.07372089
3590.0,0.094438165
3600.0,0.07439415
3610.0,0.06862785
3620.0,0.06593805
3630.0,0.08466238
3640.0,0.08430811
3650.0,0.08819642
3660.0,0.07439843
3670.0,0.055788465
3680.0,0.07936713
3690.0,0.074597344
3700.0,0.070832245
3710.0,0.0709864
3720.0,0.072248705
3730.0,0.105870016
3740.0,0.10485627
3750.0,0.09265119
3760.0,0.088206954
3770.0,0.08474783
3780.0,0.07386537
3790.0,0.09038835
3800.0,0.09026165
3810.0,0.0919563
3820.0,0.07607743
3830.0,0.074920505
3840.0,0.087001376
3850.0,0.066442326
3860.0,0.08388795
3870.0,0.06620082
3880.0,0.076913685
3890.0,0.09758611
3900.0,0.10324337
3910.0,0.08363571
3920.0,0.11129341
3930.0,0.07799782
3940.0,0.0647933
3950.0,0.088972926
3960.0,0.08511406
3970.0,0.07356815
3980.0,0.06905871
3990.0,0.08540259
4000.0,0.07888441
4010.0,0.06091931
4020.0,0.090416215
4030.0,0.08670914
4040.0,0.09309353
4050.0,0.04835002
4060.0,0.09276751
4070.0,0.0714968
4080.0,0.06453388
4090.0,0.073207624
4100.0,0.08849176
4110.0,0.08601514
4120.0,0.08228127
4130.0,0.0795905
4140.0,0.085836425
4150.0,0.08467913
4160.0,0.07574984
4170.0,0.078690425
4180.0,0.078407444
4190.0,0.08485279
4200.0,0.060643323
4210.0,0.092014514
4220.0,0.056717418
4230.0,0.05544508
4240.0,0.07579341
4250.0,0.05816399
4260.0,0.0806917
4270.0,0.07657402
4280.0,0.08840688
4290.0,0.07254189
4300.0,0.06531204
4310.0,0.06941542
4320.0,0.099961035
4330.0,0.06833111
4340.0,0.07342476
4350.0,0.06359453
4360.0,0.07179237
4370.0,0.06712849
4380.0,0.06132259
4390.0,0.0936033
4400.0,0.0722074
4410.0,0.07857412
4420.0,0.076110214
4430.0,0.06989112
4440.0,0.09982909
4450.0,0.0861637
4460.0,0.05898557
4470.0,0.100719675
4480.0,0.08234039
4490.0,0.06258563
4500.0,0.081148915
4510.0,0.07644938
4520.0,0.092398
4530.0,0.07351528
4540.0,0.07308025
4550.0,0.079689674
4560.0,0.09251041
4570.0,0.07943765
4580.0,0.07610314
4590.0,0.08042579
4600.0,0.0905697
4610.0,0.06862073
4620.0,0.110618815
4630.0,0.07398809
4640.0,0.07738216
4650.0,0.08303094
4660.0,0.065505326
4670.0,0.06136285
4680.0,0.065629885
4690.0,0.07070232
4700.0,0.062438153
4710.0,0.05859208
4720.0,0.07925336
4730.0,0.085720114
4740.0,0.09447932
4750.0,0.07285438
4760.0,0.0704605
4770.0,0.07088781
4780.0,0.09163797
4790.0,0.08762898
4800.0,0.08409669
4810.0,0.07768776
4820.0,0.08421205
4830.0,0.05182368
4840.0,0.065449305
4850.0,0.069381244
4860.0,0.101999275
4870.0,0.077020116
4880.0,0.081461996
4890.0,0.09366493
4900.0,0.10144205
4910.0,0.07007631
4920.0,0.089201845
4930.0,0.065526225
4940.0,0.081621535
4950.0,0.06317208
4960.0,0.057588533
4970.0,0.061831295
4980.0,0.0503494
4990.0,0.07206978
5000.0,0.06897048
5010.0,0.049166497
5020.0,0.0713698
5030.0,0.07554522
5040.0,0.047142375
5050.0,0.07096572
5060.0,0.12989402
5070.0,0.08573381
5080.0,0.06703699
5090.0,0.061945487
5100.0,0.058044046
5110.0,0.047837507
5120.0,0.09499864
5130.0,0.05378123
5140.0,0.07777522
5150.0,0.0645229
5160.0,0.066038094
5170.0,0.0628095
5180.0,0.08462308
5190.0,0.06501672
5200.0,0.066407725
5210.0,0.06031258
5220.0,0.06761051
5230.0,0.07303674
5240.0,0.08875444
5250.0,0.06825376
5260.0,0.059159428
5270.0,0.058499772
5280.0,0.05986616
5290.0,0.07188088
5300.0,0.07571917
5310.0,0.07774
5320.0,0.062488653
5330.0,0.04869624
5340.0,0.079063065
5350.0,0.07218911
5360.0,0.07261029
5370.0,0.06404818
5380.0,0.06752546
5390.0,0.066593416
5400.0,0.065263726
5410.0,0.060604196
5420.0,0.06688105
5430.0,0.06319491
5440.0,0.07903306
5450.0,0.07224092
5460.0,0.0680018
5470.0,0.07756302
5480.0,0.070898496
5490.0,0.05839853
5500.0,0.07421315
5510.0,0.06405848
5520.0,0.07840183
5530.0,0.0851692
5540.0,0.08214177
5550.0,0.09847935
5560.0,0.066505596
5570.0,0.08295551
5580.0,0.06656734
5590.0,0.059664857
5600.0,0.06221098
5610.0,0.04374593
5620.0,0.063373044
5630.0,0.054719687
5640.0,0.05279879
5650.0,0.08311336
5660.0,0.083825834
5670.0,0.0811465
5680.0,0.08367839
5690.0,0.06618346
5700.0,0.08699069
5710.0,0.059360385
5720.0,0.06423498
5730.0,0.06362835
5740.0,0.050067406
5750.0,0.080657445
5760.0,0.045686707
5770.0,0.079640865
5780.0,0.044107772
5790.0,0.07383623
5800.0,0.07926693
5810.0,0.038363256
5820.0,0.07738121
5830.0,0.076270364
5840.0,0.05916563
5850.0,0.058507714
5860.0,0.0757182
5870.0,0.08402309
5880.0,0.05558955
5890.0,0.06927507
5900.0,0.0652135
5910.0,0.06553518
5920.0,0.07920922
5930.0,0.07212675
5940.0,0.059229657
5950.0,0.07654624
5960.0,0.06662536
5970.0,0.06050324
5980.0,0.06215199
5990.0,0.07211828
